State,Year,Literacy_Rate,Employment_Rate,Unemployment_Rate,Average_Income,PM2_5_Level,Green_Cover_Percentage,Total_Crime_Cases,Health_Spending_Crore,Education_Spending_Crore
Uttar Pradesh,2017,69.38007623837258,87.10849034396314,12.32,14657,90.93611929828441,20.65,316926,56271,88688
Uttar Pradesh,2018,69.86587899612438,83.14007909337775,17.27,15708,80.91447812030229,26.81,287301,66793,62915
Uttar Pradesh,2019,67.21242854918498,85.10765569748374,14.86,16036,108.53904955887079,19.59,287443,36069,27910
Uttar Pradesh,2020,72.91476936084739,86.50643704900776,13.53,14443,85.78429029779946,15.68,344053,64553,63447
Uttar Pradesh,2021,70.74616948644096,85.37659849550086,14.66,21646,75.56523605159,12.04,266421,11605,86158
Uttar Pradesh,2022,71.84237028944786,92.68487850560088,7.24,15288,93.5309445513073,26.12,366727,37446,28046
Uttar Pradesh,2023,69.64180310961481,80.86585374855353,19.73,21392,101.05533934394981,10.11,281189,23234,68441
Uttar Pradesh,2024,74.11339992228,88.52814102007538,11.43,18294,94.95709338787327,25.39,287541,40105,57101
Rajasthan,2010,77.67498048249925,90.05022693580841,9.39,10394,102.3259779202719,28.64,255292,57362,35128
Rajasthan,2011,78.35127728859479,86.61323507201514,13.19,11278,91.44103845429697,20.98,189809,15287,49387
Rajasthan,2012,79.03980415911879,90.30934735840523,9.78,12458,93.6980821035237,18.24,374861,52078,27219
Rajasthan,2013,81.98642423733826,82.47460739214853,18.14,13428,126.9825312316218,28.77,234555,15415,51159
Rajasthan,2014,80.27406904433525,92.93154734247442,7.37,12785,98.71129267793452,13.27,236740,25524,34282
Rajasthan,2015,83.36671685064816,87.42473236062648,12.15,14149,101.55485368904516,27.54,365128,53303,74207
Rajasthan,2016,81.90802142377493,86.89259495833946,14.35,15337,110.94318168290562,20.05,300168,77728,49016
Rajasthan,2017,83.0566738353828,88.11238765548899,12.02,14220,93.74142638182319,14.58,161302,77506,56157
Rajasthan,2018,86.82537778985068,90.0576953689995,10.58,16269,102.1660716861678,22.4,209379,35053,24446
Rajasthan,2019,86.17427663488536,94.89414278321138,5.03,19634,102.5735088953019,24.14,182154,12336,82779
Rajasthan,2020,85.96093782405813,91.70667962235272,8.56,21531,110.00377035931379,12.21,221907,74435,55631
Rajasthan,2021,87.37108633304098,88.5197342522592,11.9,19639,96.31612193897814,18.18,284828,30609,31478
Rajasthan,2022,89.81215481164342,89.08909735587713,11.52,22409,115.02806629052687,29.18,390487,22999,70318
Rajasthan,2023,87.7984129977036,94.7386841526891,5.79,18289,103.34614563359432,21.72,275885,27368,30328
Rajasthan,2024,85.0448530838052,93.51609850003649,6.92,26528,113.82028085658675,28.45,254263,10126,67329
Kerala,2010,78.9490089111017,81.40245663440295,18.44,12493,59.444036419250395,28.21,184560,32116,51244
Kerala,2011,80.11294360309653,82.50412697902198,17.21,13579,45.56832166778112,14.55,344446,78244,26694
Kerala,2012,80.36957388870788,85.1963037551621,14.97,14617,42.81931461964458,10.09,163224,50738,40150
Kerala,2013,81.32925654547785,93.41656403617054,7.05,15931,36.730697095623064,28.37,287855,51914,85507
Kerala,2014,84.08393614243555,83.60863964961169,16.28,16110,29.757016628508165,13.31,169956,56240,52148
Kerala,2015,84.71217405489337,90.0125859828572,10.52,15039,43.65767531193084,29.22,330912,62853,39917
Kerala,2016,82.54454810413635,95.6763083727431,5.05,17602,58.45951755904935,21.91,323021,12482,39442
Kerala,2017,87.0598789710741,84.78183954046328,14.76,18287,40.93836826898993,26.73,370178,28449,48536
Kerala,2018,86.97336352106443,86.38153964810186,13.2,19429,71.79225062885637,18.82,176737,21485,53565
Kerala,2019,88.12178181159099,81.46981247054734,18.46,19099,63.06514059519764,15.45,281026,62603,41399
Kerala,2020,89.52620313894019,90.03380633409459,10.12,17682,55.47170832297227,14.44,393671,40678,78230
Kerala,2021,85.67205801426799,81.29771649311648,18.44,24152,63.30951989916503,14.76,214929,44911,46821
Kerala,2022,90.52780667439282,92.77610133943357,7.9,26579,42.77210140303643,28.89,277157,76358,32327
Kerala,2023,86.41347098473841,89.71203343075922,10.5,25689,55.05239568209157,24.08,323952,33236,30358
Kerala,2024,89.99964570271167,88.86972352412036,11.15,22120,63.706994048857375,22.48,359829,11279,78197
West Bengal,2010,68.44479613301513,90.98204523806574,8.3,18332,68.53150974577878,19.42,318671,61920,43529
West Bengal,2011,69.88225766317768,83.37209209178624,15.97,19211,62.514461775906206,22.67,210774,33752,70029
West Bengal,2012,71.4111665311617,86.4705046251409,13.67,19518,67.81411641028797,23.66,206133,71268,53243
West Bengal,2013,71.38395483358346,79.9437021869226,18.99,20683,72.7879528051574,19.95,359483,11622,63756
West Bengal,2014,70.86497892612024,82.55631870482203,17.95,22852,69.01118018505424,22.01,197924,69052,26664
West Bengal,2015,73.16293911482603,85.67092307781384,14.25,22649,76.70286356015282,10.94,251371,48709,76120
West Bengal,2016,72.2016401319797,90.67154648479736,10.95,22363,51.002894190412334,17.11,372320,34762,26046
West Bengal,2017,75.5269336926871,95.39395812530805,5.76,23776,55.858974022189834,29.08,375685,31792,74129
West Bengal,2018,74.28986089458326,83.83927546537625,16.07,25665,63.76829812005347,21.94,216017,57304,47921
West Bengal,2019,76.436487149627,85.11683149873434,14.83,25047,55.18314580601837,18.26,281132,65337,28350
West Bengal,2020,74.42082992398939,81.66779075700101,18.83,23349,67.64432511755528,26.15,156960,45772,36520
West Bengal,2021,81.56622909718241,87.54158630495901,13.31,25258,58.82035109385788,20.84,240327,10338,86431
West Bengal,2022,80.81209598574996,90.57098547128199,8.61,30415,65.08544083261545,28.07,227454,37935,52641
West Bengal,2023,80.82938791339095,94.09681226732265,5.01,29890,62.693623755642626,19.46,363382,54813,52198
West Bengal,2024,82.5753134808393,84.1489825972228,15.54,34391,85.46697370698334,26.89,187265,27850,81150
Madhya Pradesh,2010,61.5906520161365,81.44136879158694,18.85,15155,62.08001590333131,16.8,301734,33510,55998
Madhya Pradesh,2011,62.359801502256815,88.3384367952538,11.91,16208,75.13345622318178,27.72,229273,62393,81081
Madhya Pradesh,2012,61.64978821713065,93.65488572749193,6.88,16895,52.497510508858184,28.78,219346,49974,31371
Madhya Pradesh,2013,61.60673002431969,80.73015123581735,18.67,16734,93.88063889723283,15.43,291688,60072,39574
Madhya Pradesh,2014,64.60375684491845,89.90192806851556,8.94,17823,62.47379616564705,12.21,183933,34951,47413
Madhya Pradesh,2015,66.06768508712,91.15900709765107,9.27,19717,76.1228255233078,10.9,285566,53001,82364
Madhya Pradesh,2016,67.6253127995814,80.92590186351738,18.66,19909,65.11847296638214,27.58,278301,39757,49636
Madhya Pradesh,2017,68.28494809114407,90.14075606780568,8.85,18973,74.3119076001,14.61,214754,44157,55042
Madhya Pradesh,2018,66.35629866914965,83.3825318729797,16.69,20199,62.00916462463466,25.59,268533,60948,88781
Madhya Pradesh,2019,70.9244140353596,93.65658784410934,6.74,25500,81.23349711754166,23.92,262855,34578,43831
Madhya Pradesh,2020,69.53538205953326,89.27897143393936,10.66,25390,66.59467812451747,10.7,252979,44701,32674
Madhya Pradesh,2021,73.18713653391822,83.75107580690876,16.02,21652,64.7665835647271,23.1,214772,68762,65106
Madhya Pradesh,2022,68.81303029030168,83.71031888392706,16.21,21197,73.05772951567569,23.91,220831,51873,24903
Madhya Pradesh,2023,73.43648184353661,80.95470861879961,18.86,29401,31.82974310863925,21.85,300201,11591,26303
Madhya Pradesh,2024,74.91315922847835,87.81597644402991,11.51,24772,59.91349160568844,27.57,157314,29623,82675
Maharashtra,2010,69.41294722655762,81.98265966150478,17.66,19408,116.7240158500922,10.41,150769,69735,77955
Maharashtra,2011,70.81220649023624,80.27063995250691,19.99,20603,106.38270210962102,22.35,235305,38693,86932
Maharashtra,2012,71.95822029225774,84.53083927068826,15.63,21265,99.212618338204,17.33,215725,45773,82435
Maharashtra,2013,71.15787919414447,88.97402990298342,11.11,21006,95.78329308131686,22.15,377348,20627,23792
Maharashtra,2014,74.8786062874843,91.6324257590733,7.87,22261,107.06617089721917,18.8,274358,58555,32159
Maharashtra,2015,72.03217796876162,93.54924841893217,6.36,22814,94.84008609386409,23.25,169457,76557,67995
Maharashtra,2016,72.69060797583843,93.45146747677857,5.46,25664,106.82053393004045,11.77,241387,11016,70591
Maharashtra,2017,76.3348431871305,91.29923833194269,8.79,25553,98.27363901492848,21.74,344776,49099,23571
Maharashtra,2018,74.81543980461149,85.15442885390678,15.56,24334,103.25811980441821,17.9,283767,58190,20258
Maharashtra,2019,75.58082505596224,89.93293393397894,9.33,28886,99.76166844733196,22.12,284633,36854,79505
Maharashtra,2020,75.10622543981124,92.65703616334112,7.05,28771,93.55265210140813,16.22,360647,73335,25965
Maharashtra,2021,82.45557746512368,87.24455338935506,12.92,25829,97.76427898011012,24.26,334064,16910,15206
Maharashtra,2022,78.22441215497422,81.00642131721374,19.62,26314,100.70972356414568,16.29,260687,28141,86910
Maharashtra,2023,79.59395552607697,91.10588769184993,8.67,27990,93.80104670405275,11.54,225450,32299,58585
Maharashtra,2024,81.85380327779345,84.08387483536706,15.57,27442,83.9669528101846,18.33,324013,31834,33047
Tamil Nadu,2010,80.37181594131248,82.43553842879196,16.58,18753,66.56850892958093,26.36,205016,19474,73053
Tamil Nadu,2011,81.48344369504866,86.31171906465406,13.74,19408,67.59256296433618,28.86,243557,71087,83840
Tamil Nadu,2012,81.53961910315947,81.99103802007187,19.03,20108,62.02390750501131,14.94,215318,33664,82172
Tamil Nadu,2013,80.97789307168644,80.68867923098233,19.45,21533,60.78898523739976,15.57,157392,65680,61717
Tamil Nadu,2014,82.68947407339824,87.32886051040815,12.66,23512,78.36777069170844,14.84,220467,62662,27688
Tamil Nadu,2015,85.44836927586675,85.68104115538348,14.48,23466,81.8876221930877,11.81,306256,52107,66663
Tamil Nadu,2016,83.56214737748085,88.8544539980257,11.14,24598,91.82294173544004,10.33,184754,21411,17911
Tamil Nadu,2017,84.77789109591107,93.70349281386993,5.89,24201,85.56726418996082,23.51,354728,49384,62254
Tamil Nadu,2018,86.68447316017547,90.85163995783886,9.56,24032,74.17239526946389,13.5,371807,26371,17049
Tamil Nadu,2019,91.30010805272522,94.59288076155588,5.52,26770,74.36325756432043,15.58,323714,25151,66407
Tamil Nadu,2020,92.06625375623899,93.31880662596683,6.69,29212,71.61418492001975,22.84,293946,42711,20539
Tamil Nadu,2021,91.71070620799674,88.61231698636087,10.9,24323,78.46632035194727,10.1,328047,31357,17869
Tamil Nadu,2022,90.1098259129595,95.57175396596737,5.08,26230,63.4762840873792,10.36,241412,13987,73871
Tamil Nadu,2023,92.34791008449616,93.07235137266655,7.26,31237,59.57241278749416,17.35,169830,27429,21893
Tamil Nadu,2024,92.92923866344917,94.40353958131635,5.32,30523,75.89240967794349,28.12,180746,59377,63404
Bihar,2010,72.74383824176917,91.34091242684097,9.16,14922,88.7722752723673,13.54,274123,28589,58484
Bihar,2011,73.01638571794322,93.0012145808074,6.75,15946,90.86372692059204,29.06,153420,10301,60236
Bihar,2012,74.0321459604192,94.30899825374449,5.3,16028,71.38082420472936,15.37,366386,36641,49584
Bihar,2013,74.90707620874402,92.28014844125985,7.34,18375,80.60675905524238,11.41,392289,14014,26093
Bihar,2014,75.0263770305686,82.92446572345595,16.19,17749,92.0705962686194,12.73,359141,64748,20801
Bihar,2015,77.35708743555742,92.38577119020911,7.85,20457,82.3300761315721,28.26,368617,12368,21655
Bihar,2016,77.56968664147826,79.84442756083082,19.24,21646,80.74853134630625,18.77,274862,62921,64726
Bihar,2017,80.30560298242067,91.96577808436712,7.42,22638,76.5916906729043,15.01,220313,63006,30338
Bihar,2018,77.61315625045461,86.79220599546073,12.17,23234,87.64237553050054,11.71,347484,68335,71179
Bihar,2019,79.89129564642697,90.44696515360455,9.51,20294,72.00689213700424,12.65,383841,27019,88847
Bihar,2020,78.5970966356047,86.50483976986406,13.42,20472,87.60675620038494,18.18,216617,26896,61175
Bihar,2021,81.95121767383218,90.55665189340682,9.28,25506,95.10716303174026,15.6,284415,23500,68222
Bihar,2022,84.68705470152369,86.01871115266472,13.46,27055,88.42068385477374,13.17,353861,71389,24435
Bihar,2023,78.98941723443016,80.02388312328168,19.39,29207,80.34873262373607,24.07,376507,53919,50247
Bihar,2024,87.2377978688453,85.42218493177329,14.81,26476,85.1363629189826,28.98,247379,78385,55158
Karnataka,2010,60.61103044662595,89.98472403414576,9.74,19201,87.70747988836602,28.88,312049,59115,75890
Karnataka,2011,61.831695254641296,90.31817916076807,9.84,20102,83.6893098689795,26.41,253691,48304,84449
Karnataka,2012,61.54423055697775,83.66737565693789,15.89,20501,86.45012954061502,17.55,247532,37350,40351
Karnataka,2013,62.39124490265418,90.31053137138554,9.78,21416,82.97453129318201,23.86,188513,36092,26338
Karnataka,2014,65.55118493084926,91.68163901865803,8.97,23450,70.64125549905671,15.64,194425,48756,33888
Karnataka,2015,65.7394498318988,88.9330829001964,11.36,24262,86.12120264966532,21.61,369798,17357,47479
Karnataka,2016,67.47942902539089,86.22379309089176,13.57,25354,80.97006403219119,25.09,302424,65069,29397
Karnataka,2017,66.36265907128251,85.96859948517796,14.16,24159,84.50152356050604,23.54,313379,64098,75921
Karnataka,2018,67.51586713917953,86.6096674127349,13.27,24843,81.07536350047063,16.57,292202,70566,81703
Karnataka,2019,69.44477779672172,81.37394009234737,18.63,26816,89.7982334006554,18.83,188102,16801,87267
Karnataka,2020,70.46125705263289,92.38719447392575,7.45,30269,77.79263194307154,26.77,171677,56732,65343
Karnataka,2021,66.64919911044434,92.24783239705731,7.67,30139,96.8587206048265,28.94,318152,11324,50909
Karnataka,2022,73.03079929647322,87.3360466765371,12.77,28376,82.57647324849083,24.1,175289,65129,30485
Karnataka,2023,71.69522504626808,79.67332065020902,19.83,29966,90.38896858624096,24.92,389564,71629,81040
Karnataka,2024,70.3084598491201,83.78206058650501,15.71,34713,77.63639943715638,14.47,264821,77641,51395
Gujarat,2010,84.97597380886147,93.1757287230844,6.13,14672,80.3939948863386,11.51,221726,27640,67528
Gujarat,2011,84.9309696863428,86.01986444774813,13.18,15611,60.98199466280293,21.69,300159,51430,39504
Gujarat,2012,86.53801436402382,93.77135865388975,5.62,15753,66.40369647587403,16.71,159337,56427,76529
Gujarat,2013,86.88510010312585,83.51973125340206,16.56,16730,71.90070859320338,17.21,154835,30159,62605
Gujarat,2014,87.53783374489198,83.75360624225407,15.8,17823,56.66809999814663,12.66,272402,55445,20713
Gujarat,2015,89.96495927800268,88.97680723211555,11.28,20389,82.62633693897942,11.65,208141,33793,71570
Gujarat,2016,87.9433615295681,80.41735687437628,19.6,19253,75.15289765461065,17.62,170309,16970,87474
Gujarat,2017,90.6484016906398,79.96574789328098,19.05,18352,59.05501347699682,12.68,150404,50943,62926
Gujarat,2018,93.55725282424028,92.51748779211084,7.81,24270,70.36308790328997,25.38,160916,14809,47201
Gujarat,2019,91.77382771293692,84.02539932279586,16.38,20463,70.1237774910707,15.03,203932,27100,72091
Gujarat,2020,90.88966618722141,89.58306866258258,9.92,23998,63.49276995018894,23.43,339089,71877,58125
Gujarat,2021,97.24760567795616,84.8300957714475,15.38,26458,73.25117283500857,29.36,275917,34285,52626
Gujarat,2022,93.9550353795957,81.5817508812954,17.99,20913,76.62471445690848,24.08,203682,69494,80215
Gujarat,2023,91.32887154454569,85.30883518837418,14.74,26540,86.8354272830543,17.84,304458,71886,68413
Gujarat,2024,96.20296212602723,93.02775079652251,6.34,24592,89.67993196311777,25.93,395897,65479,34963
Uttar Pradesh,2010,61.870793305307224,82.24344677373271,16.86,8550,94.9490728761857,16.83,287326,27144,39214
Uttar Pradesh,2011,62.66947025023481,82.08859140519351,17.72,9147,77.90987636404424,16.91,364879,43434,84724
Uttar Pradesh,2012,63.71137340672654,88.96813552686258,10.97,9863,97.66838531253039,26.44,368577,46668,38061
Uttar Pradesh,2013,63.06084912302699,81.6111601531927,18.19,11017,87.33888386058511,20.07,262428,33624,38321
Uttar Pradesh,2014,65.33992288351415,88.82798472088872,10.58,10779,83.1008638321071,27.47,300334,62796,19432
Uttar Pradesh,2015,65.33975061531012,91.89005046893443,7.91,13669,88.81984273976612,17.41,261317,18717,43699
Uttar Pradesh,2016,66.59946825175605,87.07464737629036,13.06,14689,84.10482362514387,10.73,392999,15126,20122
Uttar Pradesh,2017,69.76888643307595,87.65755348493875,12.32,14657,95.43259473213064,20.65,316926,56271,88688
Uttar Pradesh,2018,70.62724621667377,82.82125051529961,17.27,15708,84.530909120666,26.81,287301,66793,62915
Uttar Pradesh,2019,67.62720199058548,84.80494239977288,14.86,16036,107.48518055153247,19.59,287443,36069,27910
Uttar Pradesh,2020,72.20437082779627,87.05585895735808,13.53,14443,80.35245293984458,15.68,344053,64553,63447
Uttar Pradesh,2021,71.00414956193033,84.75191333172262,14.66,21646,77.91672765833334,12.04,266421,11605,86158
Uttar Pradesh,2022,71.5564501487628,93.00378014854337,7.24,15288,99.74340701924618,26.12,366727,37446,28046
Uttar Pradesh,2023,68.97776887878288,80.86094554647998,19.73,21392,102.85676530778575,10.11,281189,23234,68441
Uttar Pradesh,2024,74.53455105537157,88.81045404637445,11.43,18294,89.66931292596334,25.39,287541,40105,57101
Rajasthan,2010,77.6230165261679,90.50873788646759,9.39,10394,100.05371748796172,28.64,255292,57362,35128
Rajasthan,2011,78.49420037407097,86.54585147666852,13.19,11278,92.01515908878923,20.98,189809,15287,49387
Rajasthan,2012,78.37106312665959,90.73804382552312,9.78,12458,95.06851181708284,18.24,374861,52078,27219
Rajasthan,2013,81.1214853995967,81.14851253736916,18.14,13428,129.45993301778137,28.77,234555,15415,51159
Rajasthan,2014,81.8251915817599,92.14493786981018,7.37,12785,93.27477755620966,13.27,236740,25524,34282
Rajasthan,2015,82.88760250805328,87.65122111725414,12.15,14149,105.92611445954648,27.54,365128,53303,74207
Rajasthan,2016,82.87033286069061,86.268826878756,14.35,15337,110.51239766806034,20.05,300168,77728,49016
Rajasthan,2017,83.21488684359048,88.16988381802045,12.02,14220,90.69541722968637,14.58,161302,77506,56157
Rajasthan,2018,87.04353157931409,88.93597712074488,10.58,16269,103.87844051466321,22.4,209379,35053,24446
Rajasthan,2019,85.54983943026328,94.81484614730755,5.03,19634,99.69240665996391,24.14,182154,12336,82779
Rajasthan,2020,87.10941421010128,91.13283842795185,8.56,21531,108.74849351390696,12.21,221907,74435,55631
Rajasthan,2021,87.35048647219469,87.74510550388322,11.9,19639,97.7234431854587,18.18,284828,30609,31478
Rajasthan,2022,89.0460094239964,88.96944477927839,11.52,22409,108.254293309945,29.18,390487,22999,70318
Rajasthan,2023,88.21698257866622,93.52412843536824,5.79,18289,103.43598601067339,21.72,275885,27368,30328
Rajasthan,2024,83.87332854006438,93.88439042786719,6.92,26528,118.37153209934604,28.45,254263,10126,67329
Kerala,2010,79.82857635587685,81.97411484509232,18.44,12493,65.75457901874219,28.21,184560,32116,51244
Kerala,2011,79.66058127199581,83.33543083530185,17.21,13579,41.655593085741934,14.55,344446,78244,26694
Kerala,2012,79.92861211797845,84.79853024398737,14.97,14617,37.226269579647244,10.09,163224,50738,40150
Kerala,2013,81.996739455957,92.87502964046045,7.05,15931,33.273333279416256,28.37,287855,51914,85507
Kerala,2014,83.64399368004044,83.00342409273765,16.28,16110,27.082088759040044,13.31,169956,56240,52148
Kerala,2015,84.3399681920233,89.2176687964666,10.52,15039,46.491312567369725,29.22,330912,62853,39917
Kerala,2016,82.94850297478835,95.19682742382157,5.05,17602,61.116367572881764,21.91,323021,12482,39442
Kerala,2017,87.04178466160025,85.88803153089069,14.76,18287,40.992710317402974,26.73,370178,28449,48536
Kerala,2018,86.93702214439973,86.24642159159878,13.2,19429,72.966778792517,18.82,176737,21485,53565
Kerala,2019,89.2059719926932,81.35724703150737,18.46,19099,54.301226337788606,15.45,281026,62603,41399
Kerala,2020,89.42062526561693,89.80435038988374,10.12,17682,55.674731668080476,14.44,393671,40678,78230
Kerala,2021,84.7453614303769,80.86210539890376,18.44,24152,54.93395534492075,14.76,214929,44911,46821
Kerala,2022,90.42169423367112,92.39567462087919,7.9,26579,41.5751565011858,28.89,277157,76358,32327
Kerala,2023,85.68188238355083,89.1380048341287,10.5,25689,52.70887581520455,24.08,323952,33236,30358
Kerala,2024,90.20432640574033,88.75230482441148,11.15,22120,62.69546409799062,22.48,359829,11279,78197
West Bengal,2010,68.55531424590896,91.47402531404407,8.3,18332,68.07121634820096,19.42,318671,61920,43529
West Bengal,2011,68.90366485707823,83.63533074714016,15.97,19211,66.09230447667956,22.67,210774,33752,70029
West Bengal,2012,70.20882040689105,86.32647750725972,13.67,19518,68.52565005866141,23.66,206133,71268,53243
West Bengal,2013,72.16634418749496,80.90219521071599,18.99,20683,68.80734000756482,19.95,359483,11622,63756
West Bengal,2014,70.7853683031536,81.86407105886066,17.95,22852,67.35927746676036,22.01,197924,69052,26664
West Bengal,2015,73.79686385495825,85.38576918915983,14.25,22649,70.69765999418276,10.94,251371,48709,76120
West Bengal,2016,72.15209926847385,89.20976233539147,10.95,22363,54.21968692539676,17.11,372320,34762,26046
West Bengal,2017,74.70632102120354,95.06680863424614,5.76,23776,56.469121781306,29.08,375685,31792,74129
West Bengal,2018,72.68173778002567,83.99994361641957,16.07,25665,63.84334164286893,21.94,216017,57304,47921
West Bengal,2019,77.17790581000347,85.66805910745556,14.83,25047,63.546820985332246,18.26,281132,65337,28350
West Bengal,2020,74.52205091103166,80.47488903742327,18.83,23349,58.56326039935231,26.15,156960,45772,36520
West Bengal,2021,81.6158563517547,86.76888071964689,13.31,25258,55.4032386579041,20.84,240327,10338,86431
West Bengal,2022,80.52000911292639,90.84131584051447,8.61,30415,62.47133902539431,28.07,227454,37935,52641
West Bengal,2023,81.17089136808377,94.25153753623404,5.01,29890,65.27638585490156,19.46,363382,54813,52198
West Bengal,2024,83.45869940795123,84.09031429627048,15.54,34391,77.95489488891279,26.89,187265,27850,81150
Madhya Pradesh,2010,61.654249614946465,81.74594966720679,18.85,15155,67.5190264043535,16.8,301734,33510,55998
Madhya Pradesh,2011,61.470115677105454,88.56500791433483,11.91,16208,84.1359859524849,27.72,229273,62393,81081
Madhya Pradesh,2012,61.286976156958985,93.2415023610272,6.88,16895,44.501702637397706,28.78,219346,49974,31371
Madhya Pradesh,2013,62.333267419438364,80.56364972005504,18.67,16734,93.90620676737325,15.43,291688,60072,39574
Madhya Pradesh,2014,64.23014025329144,90.96185967430604,8.94,17823,57.92860828228331,12.21,183933,34951,47413
Madhya Pradesh,2015,65.9281205368947,90.88085000445088,9.27,19717,68.94075455333368,10.9,285566,53001,82364
Madhya Pradesh,2016,66.75142454255248,81.4277681147893,18.66,19909,61.74068361523837,27.58,278301,39757,49636
Madhya Pradesh,2017,69.44189394077493,90.22810320825964,8.85,18973,74.75369098757608,14.61,214754,44157,55042
Madhya Pradesh,2018,65.88567382421478,82.86484107599007,16.69,20199,67.83357450381035,25.59,268533,60948,88781
Madhya Pradesh,2019,71.5463984977058,93.22796111792564,6.74,25500,82.83689198104172,23.92,262855,34578,43831
Madhya Pradesh,2020,68.79075233264997,89.6081454547586,10.66,25390,60.459587935672126,10.7,252979,44701,32674
Madhya Pradesh,2021,73.06479964289713,82.88193608945004,16.02,21652,73.013047257461,23.1,214772,68762,65106
Madhya Pradesh,2022,68.82788342786586,83.70893801226008,16.21,21197,64.91241310410338,23.91,220831,51873,24903
Madhya Pradesh,2023,74.0850992055624,81.21152438493948,18.86,29401,27.29788460600722,21.85,300201,11591,26303
Madhya Pradesh,2024,75.08762466736187,88.9148059942581,11.51,24772,50.866096803415935,27.57,157314,29623,82675
